id,date,store_nbr,family,sales,onpromotion
648721,2014-01-01,11,CLEANING,0.0,0
648722,2014-01-01,11,DAIRY,0.0,0
648723,2014-01-01,11,DELI,0.0,0
648724,2014-01-01,11,EGGS,0.0,0
648725,2014-01-01,11,FROZEN FOODS,0.0,0
648726,2014-01-01,11,GROCERY I,0.0,0
648727,2014-01-01,11,GROCERY II,0.0,0
648728,2014-01-01,11,HARDWARE,0.0,0
648729,2014-01-01,11,HOME AND KITCHEN I,0.0,0
648730,2014-01-01,11,HOME AND KITCHEN II,0.0,0
648731,2014-01-01,11,HOME APPLIANCES,0.0,0
648732,2014-01-01,11,HOME CARE,0.0,0
648733,2014-01-01,11,LADIESWEAR,0.0,0
648734,2014-01-01,11,LAWN AND GARDEN,0.0,0
648735,2014-01-01,11,LINGERIE,0.0,0
648736,2014-01-01,11,"LIQUOR,WINE,BEER",0.0,0
648737,2014-01-01,11,MAGAZINES,0.0,0
648738,2014-01-01,11,MEATS,0.0,0
648739,2014-01-01,11,PERSONAL CARE,0.0,0
648740,2014-01-01,11,PET SUPPLIES,0.0,0
648741,2014-01-01,11,PLAYERS AND ELECTRONICS,0.0,0
648742,2014-01-01,11,POULTRY,0.0,0
648743,2014-01-01,11,PREPARED FOODS,0.0,0
648744,2014-01-01,11,PRODUCE,0.0,0
648745,2014-01-01,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
648746,2014-01-01,11,SEAFOOD,0.0,0
650496,2014-01-02,11,AUTOMOTIVE,7.0,0
650497,2014-01-02,11,BABY CARE,0.0,0
650498,2014-01-02,11,BEAUTY,1.0,0
650499,2014-01-02,11,BEVERAGES,5516.0,0
650500,2014-01-02,11,BOOKS,0.0,0
650501,2014-01-02,11,BREAD/BAKERY,835.0,0
650502,2014-01-02,11,CELEBRATION,7.0,0
650503,2014-01-02,11,CLEANING,2971.0,0
650504,2014-01-02,11,DAIRY,618.0,0
650505,2014-01-02,11,DELI,488.1829,0
650506,2014-01-02,11,EGGS,293.0,0
650507,2014-01-02,11,FROZEN FOODS,105.0,0
650508,2014-01-02,11,GROCERY I,7279.0,0
650509,2014-01-02,11,GROCERY II,24.0,0
650510,2014-01-02,11,HARDWARE,2.0,0
650511,2014-01-02,11,HOME AND KITCHEN I,47.0,0
650512,2014-01-02,11,HOME AND KITCHEN II,11.0,0
650513,2014-01-02,11,HOME APPLIANCES,1.0,0
650514,2014-01-02,11,HOME CARE,918.0,0
650515,2014-01-02,11,LADIESWEAR,3.0,0
650516,2014-01-02,11,LAWN AND GARDEN,0.0,0
650517,2014-01-02,11,LINGERIE,13.0,0
650518,2014-01-02,11,"LIQUOR,WINE,BEER",16.0,0
650519,2014-01-02,11,MAGAZINES,0.0,0
650520,2014-01-02,11,MEATS,774.8947,0
650521,2014-01-02,11,PERSONAL CARE,579.0,0
650522,2014-01-02,11,PET SUPPLIES,1.0,0
650523,2014-01-02,11,PLAYERS AND ELECTRONICS,10.0,0
650524,2014-01-02,11,POULTRY,717.9257,0
650525,2014-01-02,11,PREPARED FOODS,47.0,0
650526,2014-01-02,11,PRODUCE,1563.227,0
650527,2014-01-02,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
650528,2014-01-02,11,SEAFOOD,11.0,0
652278,2014-01-03,11,AUTOMOTIVE,11.0,0
652279,2014-01-03,11,BABY CARE,0.0,0
652280,2014-01-03,11,BEAUTY,0.0,0
652281,2014-01-03,11,BEVERAGES,4810.0,0
652282,2014-01-03,11,BOOKS,0.0,0
652283,2014-01-03,11,BREAD/BAKERY,607.0,0
652284,2014-01-03,11,CELEBRATION,26.0,0
652285,2014-01-03,11,CLEANING,2578.0,0
652286,2014-01-03,11,DAIRY,517.0,0
652287,2014-01-03,11,DELI,377.257,0
652288,2014-01-03,11,EGGS,185.0,0
652289,2014-01-03,11,FROZEN FOODS,137.458,0
652290,2014-01-03,11,GROCERY I,6409.124,0
652291,2014-01-03,11,GROCERY II,20.0,0
652292,2014-01-03,11,HARDWARE,0.0,0
652293,2014-01-03,11,HOME AND KITCHEN I,44.0,0
652294,2014-01-03,11,HOME AND KITCHEN II,14.0,0
652295,2014-01-03,11,HOME APPLIANCES,1.0,0
652296,2014-01-03,11,HOME CARE,716.0,0
652297,2014-01-03,11,LADIESWEAR,1.0,0
652298,2014-01-03,11,LAWN AND GARDEN,0.0,0
652299,2014-01-03,11,LINGERIE,19.0,0
652300,2014-01-03,11,"LIQUOR,WINE,BEER",35.0,0
652301,2014-01-03,11,MAGAZINES,0.0,0
652302,2014-01-03,11,MEATS,796.455,0
652303,2014-01-03,11,PERSONAL CARE,459.0,0
652304,2014-01-03,11,PET SUPPLIES,0.0,0
652305,2014-01-03,11,PLAYERS AND ELECTRONICS,7.0,0
652306,2014-01-03,11,POULTRY,946.969,0
652307,2014-01-03,11,PREPARED FOODS,28.0,0
652308,2014-01-03,11,PRODUCE,1254.784,0
652309,2014-01-03,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
652310,2014-01-03,11,SEAFOOD,13.0,0
654060,2014-01-04,11,AUTOMOTIVE,7.0,0
654061,2014-01-04,11,BABY CARE,0.0,0
654062,2014-01-04,11,BEAUTY,3.0,0
654063,2014-01-04,11,BEVERAGES,5091.0,0
654064,2014-01-04,11,BOOKS,0.0,0
654065,2014-01-04,11,BREAD/BAKERY,641.0,0
654066,2014-01-04,11,CELEBRATION,30.0,0
654067,2014-01-04,11,CLEANING,3248.0,0
654068,2014-01-04,11,DAIRY,689.0,0
654069,2014-01-04,11,DELI,594.092,0
654070,2014-01-04,11,EGGS,195.0,0
654071,2014-01-04,11,FROZEN FOODS,183.305,0
654072,2014-01-04,11,GROCERY I,7136.198,0
654073,2014-01-04,11,GROCERY II,24.0,0
654074,2014-01-04,11,HARDWARE,0.0,0
654075,2014-01-04,11,HOME AND KITCHEN I,38.0,0
654076,2014-01-04,11,HOME AND KITCHEN II,4.0,0
654077,2014-01-04,11,HOME APPLIANCES,1.0,0
654078,2014-01-04,11,HOME CARE,1001.0,0
654079,2014-01-04,11,LADIESWEAR,3.0,0
654080,2014-01-04,11,LAWN AND GARDEN,1.0,0
654081,2014-01-04,11,LINGERIE,16.0,0
654082,2014-01-04,11,"LIQUOR,WINE,BEER",51.0,0
654083,2014-01-04,11,MAGAZINES,0.0,0
654084,2014-01-04,11,MEATS,898.38995,0
654085,2014-01-04,11,PERSONAL CARE,606.0,0
654086,2014-01-04,11,PET SUPPLIES,0.0,0
654087,2014-01-04,11,PLAYERS AND ELECTRONICS,12.0,0
654088,2014-01-04,11,POULTRY,1029.95,0
654089,2014-01-04,11,PREPARED FOODS,33.0,0
654090,2014-01-04,11,PRODUCE,1473.028,0
654091,2014-01-04,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
654092,2014-01-04,11,SEAFOOD,4.0,0
655842,2014-01-05,11,AUTOMOTIVE,10.0,0
655843,2014-01-05,11,BABY CARE,0.0,0
655844,2014-01-05,11,BEAUTY,2.0,0
655845,2014-01-05,11,BEVERAGES,5065.0,0
655846,2014-01-05,11,BOOKS,0.0,0
655847,2014-01-05,11,BREAD/BAKERY,859.0,0
655848,2014-01-05,11,CELEBRATION,18.0,0
655849,2014-01-05,11,CLEANING,3769.0,0
655850,2014-01-05,11,DAIRY,961.0,0
655851,2014-01-05,11,DELI,617.501,0
655852,2014-01-05,11,EGGS,147.0,0
655853,2014-01-05,11,FROZEN FOODS,161.036,0
655854,2014-01-05,11,GROCERY I,9359.388,0
655855,2014-01-05,11,GROCERY II,15.0,0
655856,2014-01-05,11,HARDWARE,1.0,0
655857,2014-01-05,11,HOME AND KITCHEN I,31.0,0
655858,2014-01-05,11,HOME AND KITCHEN II,29.0,0
655859,2014-01-05,11,HOME APPLIANCES,1.0,0
655860,2014-01-05,11,HOME CARE,1259.0,0
655861,2014-01-05,11,LADIESWEAR,9.0,0
655862,2014-01-05,11,LAWN AND GARDEN,0.0,0
655863,2014-01-05,11,LINGERIE,14.0,0
655864,2014-01-05,11,"LIQUOR,WINE,BEER",0.0,0
655865,2014-01-05,11,MAGAZINES,0.0,0
655866,2014-01-05,11,MEATS,699.576,0
655867,2014-01-05,11,PERSONAL CARE,692.0,0
655868,2014-01-05,11,PET SUPPLIES,1.0,0
655869,2014-01-05,11,PLAYERS AND ELECTRONICS,10.0,0
655870,2014-01-05,11,POULTRY,903.343,0
655871,2014-01-05,11,PREPARED FOODS,29.0,0
655872,2014-01-05,11,PRODUCE,1659.855,0
655873,2014-01-05,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
655874,2014-01-05,11,SEAFOOD,27.0,0
657624,2014-01-06,11,AUTOMOTIVE,1.0,0
657625,2014-01-06,11,BABY CARE,0.0,0
657626,2014-01-06,11,BEAUTY,2.0,0
657627,2014-01-06,11,BEVERAGES,3682.0,0
657628,2014-01-06,11,BOOKS,0.0,0
657629,2014-01-06,11,BREAD/BAKERY,568.0,0
657630,2014-01-06,11,CELEBRATION,16.0,0
657631,2014-01-06,11,CLEANING,2536.0,0
657632,2014-01-06,11,DAIRY,461.0,0
657633,2014-01-06,11,DELI,387.613,0
657634,2014-01-06,11,EGGS,184.0,0
657635,2014-01-06,11,FROZEN FOODS,72.0,0
657636,2014-01-06,11,GROCERY I,5716.851,0
657637,2014-01-06,11,GROCERY II,15.0,0
657638,2014-01-06,11,HARDWARE,0.0,0
657639,2014-01-06,11,HOME AND KITCHEN I,27.0,0
657640,2014-01-06,11,HOME AND KITCHEN II,7.0,0
657641,2014-01-06,11,HOME APPLIANCES,0.0,0
657642,2014-01-06,11,HOME CARE,614.0,0
657643,2014-01-06,11,LADIESWEAR,30.0,0
657644,2014-01-06,11,LAWN AND GARDEN,2.0,0
657645,2014-01-06,11,LINGERIE,6.0,0
657646,2014-01-06,11,"LIQUOR,WINE,BEER",4.0,0
657647,2014-01-06,11,MAGAZINES,0.0,0
657648,2014-01-06,11,MEATS,602.117,0
657649,2014-01-06,11,PERSONAL CARE,383.0,0
657650,2014-01-06,11,PET SUPPLIES,2.0,0
657651,2014-01-06,11,PLAYERS AND ELECTRONICS,23.0,0
657652,2014-01-06,11,POULTRY,451.32,0
657653,2014-01-06,11,PREPARED FOODS,18.0,0
657654,2014-01-06,11,PRODUCE,1169.63,0
657655,2014-01-06,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
657656,2014-01-06,11,SEAFOOD,12.0,0
659406,2014-01-07,11,AUTOMOTIVE,1.0,0
659407,2014-01-07,11,BABY CARE,0.0,0
659408,2014-01-07,11,BEAUTY,3.0,0
659409,2014-01-07,11,BEVERAGES,3415.0,0
659410,2014-01-07,11,BOOKS,0.0,0
659411,2014-01-07,11,BREAD/BAKERY,597.0,0
659412,2014-01-07,11,CELEBRATION,20.0,0
659413,2014-01-07,11,CLEANING,2212.0,0
659414,2014-01-07,11,DAIRY,536.0,0
659415,2014-01-07,11,DELI,307.157,0
659416,2014-01-07,11,EGGS,63.0,0
659417,2014-01-07,11,FROZEN FOODS,113.516,0
659418,2014-01-07,11,GROCERY I,5743.289,0
659419,2014-01-07,11,GROCERY II,14.0,0
659420,2014-01-07,11,HARDWARE,1.0,0
659421,2014-01-07,11,HOME AND KITCHEN I,18.0,0
659422,2014-01-07,11,HOME AND KITCHEN II,15.0,0
659423,2014-01-07,11,HOME APPLIANCES,1.0,0
659424,2014-01-07,11,HOME CARE,681.0,0
659425,2014-01-07,11,LADIESWEAR,9.0,0
659426,2014-01-07,11,LAWN AND GARDEN,0.0,0
659427,2014-01-07,11,LINGERIE,15.0,0
659428,2014-01-07,11,"LIQUOR,WINE,BEER",7.0,0
659429,2014-01-07,11,MAGAZINES,0.0,0
659430,2014-01-07,11,MEATS,501.157,0
659431,2014-01-07,11,PERSONAL CARE,384.0,0
659432,2014-01-07,11,PET SUPPLIES,0.0,0
659433,2014-01-07,11,PLAYERS AND ELECTRONICS,10.0,0
659434,2014-01-07,11,POULTRY,699.342,0
659435,2014-01-07,11,PREPARED FOODS,34.0,0
659436,2014-01-07,11,PRODUCE,1780.0468,0
659437,2014-01-07,11,SCHOOL AND OFFICE SUPPLIES,0.0,0
659438,2014-01-07,11,SEAFOOD,9.0,0
661188,2014-01-08,11,AUTOMOTIVE,13.0,0
661189,2014-01-08,11,BABY CARE,0.0,0
661190,2014-01-08,11,BEAUTY,3.0,0
661191,2014-01-08,11,BEVERAGES,3389.0,0
661192,2014-01-08,11,BOOKS,0.0,0
661193,2014-01-08,11,BREAD/BAKERY,534.0,0
661194,2014-01-08,11,CELEBRATION,14.0,0
661195,2014-01-08,11,CLEANING,2435.0,0
661196,2014-01-08,11,DAIRY,434.0,0
661197,2014-01-08,11,DELI,337.64,0
661198,2014-01-08,11,EGGS,151.0,0
661199,2014-01-08,11,FROZEN FOODS,99.195,0
661200,2014-01-08,11,GROCERY I,5366.504,0
661201,2014-01-08,11,GROCERY II,9.0,0
661202,2014-01-08,11,HARDWARE,0.0,0
661203,2014-01-08,11,HOME AND KITCHEN I,8.0,0
661204,2014-01-08,11,HOME AND KITCHEN II,11.0,0
661205,2014-01-08,11,HOME APPLIANCES,0.0,0
661206,2014-01-08,11,HOME CARE,646.0,0
661207,2014-01-08,11,LADIESWEAR,6.0,0
661208,2014-01-08,11,LAWN AND GARDEN,0.0,0
661209,2014-01-08,11,LINGERIE,15.0,0
661210,2014-01-08,11,"LIQUOR,WINE,BEER",12.0,0
661211,2014-01-08,11,MAGAZINES,0.0,0
661212,2014-01-08,11,MEATS,530.455,0
661213,2014-01-08,11,PERSONAL CARE,364.0,0
661214,2014-01-08,11,PET SUPPLIES,0.0,0
661215,2014-01-08,11,PLAYERS AND ELECTRONICS,17.0,0
661216,2014-01-08,11,POULTRY,741.26,0
661217,2014-01-08,11,PREPARED FOODS,37.0,0
661218,2014-01-08,11,PRODUCE,939.06,0
661219,2014-01-08,11,SCHOOL AND OFFICE SUPPLIES,4.0,0
661220,2014-01-08,11,SEAFOOD,8.0,0
662970,2014-01-09,11,AUTOMOTIVE,9.0,0
662971,2014-01-09,11,BABY CARE,0.0,0
662972,2014-01-09,11,BEAUTY,0.0,0
662973,2014-01-09,11,BEVERAGES,3251.0,0
662974,2014-01-09,11,BOOKS,0.0,0
662975,2014-01-09,11,BREAD/BAKERY,656.0,0
662976,2014-01-09,11,CELEBRATION,20.0,0
662977,2014-01-09,11,CLEANING,1914.0,0
662978,2014-01-09,11,DAIRY,415.0,0
662979,2014-01-09,11,DELI,311.6288,0
662980,2014-01-09,11,EGGS,78.0,0
662981,2014-01-09,11,FROZEN FOODS,137.182,0
662982,2014-01-09,11,GROCERY I,4693.661,0
662983,2014-01-09,11,GROCERY II,22.0,0
662984,2014-01-09,11,HARDWARE,0.0,0
662985,2014-01-09,11,HOME AND KITCHEN I,15.0,0
662986,2014-01-09,11,HOME AND KITCHEN II,14.0,0
662987,2014-01-09,11,HOME APPLIANCES,0.0,0
662988,2014-01-09,11,HOME CARE,543.0,0
662989,2014-01-09,11,LADIESWEAR,9.0,0
662990,2014-01-09,11,LAWN AND GARDEN,0.0,0
662991,2014-01-09,11,LINGERIE,17.0,0
662992,2014-01-09,11,"LIQUOR,WINE,BEER",14.0,0
662993,2014-01-09,11,MAGAZINES,0.0,0
662994,2014-01-09,11,MEATS,631.9768,0
662995,2014-01-09,11,PERSONAL CARE,303.0,0
662996,2014-01-09,11,PET SUPPLIES,1.0,0
662997,2014-01-09,11,PLAYERS AND ELECTRONICS,17.0,0
662998,2014-01-09,11,POULTRY,679.5491,0
662999,2014-01-09,11,PREPARED FOODS,18.0,0
663000,2014-01-09,11,PRODUCE,919.368,0
663001,2014-01-09,11,SCHOOL AND OFFICE SUPPLIES,2.0,0
663002,2014-01-09,11,SEAFOOD,15.0,0
664752,2014-01-10,11,AUTOMOTIVE,3.0,0
664753,2014-01-10,11,BABY CARE,0.0,0
664754,2014-01-10,11,BEAUTY,0.0,0
664755,2014-01-10,11,BEVERAGES,2911.0,0
664756,2014-01-10,11,BOOKS,0.0,0
664757,2014-01-10,11,BREAD/BAKERY,675.0,0
664758,2014-01-10,11,CELEBRATION,10.0,0
664759,2014-01-10,11,CLEANING,1523.0,0
664760,2014-01-10,11,DAIRY,367.0,0
664761,2014-01-10,11,DELI,255.94,0
664762,2014-01-10,11,EGGS,80.0,0
664763,2014-01-10,11,FROZEN FOODS,89.901,0
664764,2014-01-10,11,GROCERY I,4284.975,0
664765,2014-01-10,11,GROCERY II,12.0,0
664766,2014-01-10,11,HARDWARE,2.0,0
664767,2014-01-10,11,HOME AND KITCHEN I,20.0,0
664768,2014-01-10,11,HOME AND KITCHEN II,12.0,0
664769,2014-01-10,11,HOME APPLIANCES,0.0,0
664770,2014-01-10,11,HOME CARE,443.0,0
664771,2014-01-10,11,LADIESWEAR,32.0,0
664772,2014-01-10,11,LAWN AND GARDEN,3.0,0
664773,2014-01-10,11,LINGERIE,13.0,0
664774,2014-01-10,11,"LIQUOR,WINE,BEER",73.0,0
664775,2014-01-10,11,MAGAZINES,0.0,0
664776,2014-01-10,11,MEATS,478.884,0
664777,2014-01-10,11,PERSONAL CARE,227.0,0
664778,2014-01-10,11,PET SUPPLIES,1.0,0
664779,2014-01-10,11,PLAYERS AND ELECTRONICS,7.0,0
664780,2014-01-10,11,POULTRY,730.66,0
664781,2014-01-10,11,PREPARED FOODS,37.0,0
664782,2014-01-10,11,PRODUCE,977.826,0
664783,2014-01-10,11,SCHOOL AND OFFICE SUPPLIES,3.0,0
664784,2014-01-10,11,SEAFOOD,16.0,0
666534,2014-01-11,11,AUTOMOTIVE,16.0,0
666535,2014-01-11,11,BABY CARE,0.0,0
666536,2014-01-11,11,BEAUTY,3.0,0
666537,2014-01-11,11,BEVERAGES,3838.0,0
666538,2014-01-11,11,BOOKS,0.0,0
666539,2014-01-11,11,BREAD/BAKERY,586.0,0
666540,2014-01-11,11,CELEBRATION,23.0,0
666541,2014-01-11,11,CLEANING,2222.0,0
666542,2014-01-11,11,DAIRY,576.0,0
666543,2014-01-11,11,DELI,384.598,0
666544,2014-01-11,11,EGGS,199.0,0
666545,2014-01-11,11,FROZEN FOODS,93.0,0
666546,2014-01-11,11,GROCERY I,5839.107,0
666547,2014-01-11,11,GROCERY II,38.0,0
666548,2014-01-11,11,HARDWARE,2.0,0
666549,2014-01-11,11,HOME AND KITCHEN I,45.0,0
666550,2014-01-11,11,HOME AND KITCHEN II,16.0,0
666551,2014-01-11,11,HOME APPLIANCES,0.0,0
666552,2014-01-11,11,HOME CARE,690.0,0
666553,2014-01-11,11,LADIESWEAR,21.0,0
666554,2014-01-11,11,LAWN AND GARDEN,0.0,0
666555,2014-01-11,11,LINGERIE,34.0,0
666556,2014-01-11,11,"LIQUOR,WINE,BEER",57.0,0
666557,2014-01-11,11,MAGAZINES,1.0,0
666558,2014-01-11,11,MEATS,596.727,0
666559,2014-01-11,11,PERSONAL CARE,380.0,0
666560,2014-01-11,11,PET SUPPLIES,3.0,0
666561,2014-01-11,11,PLAYERS AND ELECTRONICS,13.0,0
666562,2014-01-11,11,POULTRY,898.626,0
666563,2014-01-11,11,PREPARED FOODS,41.0,0
666564,2014-01-11,11,PRODUCE,1299.215,0
666565,2014-01-11,11,SCHOOL AND OFFICE SUPPLIES,1.0,0
666566,2014-01-11,11,SEAFOOD,13.0,0
668316,2014-01-12,11,AUTOMOTIVE,6.0,0
668317,2014-01-12,11,BABY CARE,0.0,0
668318,2014-01-12,11,BEAUTY,1.0,0
668319,2014-01-12,11,BEVERAGES,4938.0,0
668320,2014-01-12,11,BOOKS,0.0,0
668321,2014-01-12,11,BREAD/BAKERY,721.0,0
668322,2014-01-12,11,CELEBRATION,27.0,0
668323,2014-01-12,11,CLEANING,2489.0,0
668324,2014-01-12,11,DAIRY,914.0,0
668325,2014-01-12,11,DELI,544.877,0
668326,2014-01-12,11,EGGS,158.0,0
668327,2014-01-12,11,FROZEN FOODS,145.0,0
668328,2014-01-12,11,GROCERY I,7280.603,0
668329,2014-01-12,11,GROCERY II,29.0,0
668330,2014-01-12,11,HARDWARE,3.0,0
668331,2014-01-12,11,HOME AND KITCHEN I,10.0,0
668332,2014-01-12,11,HOME AND KITCHEN II,19.0,0
668333,2014-01-12,11,HOME APPLIANCES,1.0,0
668334,2014-01-12,11,HOME CARE,855.0,0
668335,2014-01-12,11,LADIESWEAR,12.0,0
668336,2014-01-12,11,LAWN AND GARDEN,2.0,0
668337,2014-01-12,11,LINGERIE,16.0,0
668338,2014-01-12,11,"LIQUOR,WINE,BEER",0.0,0
668339,2014-01-12,11,MAGAZINES,0.0,0
668340,2014-01-12,11,MEATS,706.30096,0
668341,2014-01-12,11,PERSONAL CARE,482.0,0
668342,2014-01-12,11,PET SUPPLIES,1.0,0
668343,2014-01-12,11,PLAYERS AND ELECTRONICS,19.0,0
668344,2014-01-12,11,POULTRY,778.228,0
668345,2014-01-12,11,PREPARED FOODS,33.0,0
668346,2014-01-12,11,PRODUCE,1460.721,0
668347,2014-01-12,11,SCHOOL AND OFFICE SUPPLIES,5.0,0
668348,2014-01-12,11,SEAFOOD,21.0,0
670098,2014-01-13,11,AUTOMOTIVE,6.0,0
670099,2014-01-13,11,BABY CARE,0.0,0
670100,2014-01-13,11,BEAUTY,1.0,0
670101,2014-01-13,11,BEVERAGES,3252.0,0
670102,2014-01-13,11,BOOKS,0.0,0
670103,2014-01-13,11,BREAD/BAKERY,552.0,0
670104,2014-01-13,11,CELEBRATION,3.0,0
670105,2014-01-13,11,CLEANING,1932.0,0
670106,2014-01-13,11,DAIRY,519.0,0
670107,2014-01-13,11,DELI,296.0,0
670108,2014-01-13,11,EGGS,177.0,0
670109,2014-01-13,11,FROZEN FOODS,125.708,0
670110,2014-01-13,11,GROCERY I,4194.025,0
670111,2014-01-13,11,GROCERY II,9.0,0
670112,2014-01-13,11,HARDWARE,1.0,0
670113,2014-01-13,11,HOME AND KITCHEN I,21.0,0
670114,2014-01-13,11,HOME AND KITCHEN II,22.0,0
670115,2014-01-13,11,HOME APPLIANCES,1.0,0
670116,2014-01-13,11,HOME CARE,550.0,0
670117,2014-01-13,11,LADIESWEAR,16.0,0
670118,2014-01-13,11,LAWN AND GARDEN,3.0,0
670119,2014-01-13,11,LINGERIE,15.0,0
670120,2014-01-13,11,"LIQUOR,WINE,BEER",23.0,0
670121,2014-01-13,11,MAGAZINES,0.0,0
670122,2014-01-13,11,MEATS,452.183,0
670123,2014-01-13,11,PERSONAL CARE,292.0,0
670124,2014-01-13,11,PET SUPPLIES,0.0,0
670125,2014-01-13,11,PLAYERS AND ELECTRONICS,8.0,0
670126,2014-01-13,11,POULTRY,328.742,0
670127,2014-01-13,11,PREPARED FOODS,42.0,0
670128,2014-01-13,11,PRODUCE,1004.184,0
670129,2014-01-13,11,SCHOOL AND OFFICE SUPPLIES,3.0,0
670130,2014-01-13,11,SEAFOOD,12.0,0
671880,2014-01-14,11,AUTOMOTIVE,7.0,0
671881,2014-01-14,11,BABY CARE,0.0,0
671882,2014-01-14,11,BEAUTY,0.0,0
671883,2014-01-14,11,BEVERAGES,3172.0,0
671884,2014-01-14,11,BOOKS,0.0,0
671885,2014-01-14,11,BREAD/BAKERY,578.0,0
671886,2014-01-14,11,CELEBRATION,7.0,0
671887,2014-01-14,11,CLEANING,1851.0,0
671888,2014-01-14,11,DAIRY,473.0,0
671889,2014-01-14,11,DELI,317.709,0
671890,2014-01-14,11,EGGS,201.0,0
671891,2014-01-14,11,FROZEN FOODS,98.191,0
671892,2014-01-14,11,GROCERY I,5255.727,0
671893,2014-01-14,11,GROCERY II,11.0,0
671894,2014-01-14,11,HARDWARE,2.0,0
671895,2014-01-14,11,HOME AND KITCHEN I,15.0,0
671896,2014-01-14,11,HOME AND KITCHEN II,16.0,0
671897,2014-01-14,11,HOME APPLIANCES,0.0,0
671898,2014-01-14,11,HOME CARE,508.0,0
671899,2014-01-14,11,LADIESWEAR,16.0,0
671900,2014-01-14,11,LAWN AND GARDEN,6.0,0
671901,2014-01-14,11,LINGERIE,20.0,0
671902,2014-01-14,11,"LIQUOR,WINE,BEER",23.0,0
671903,2014-01-14,11,MAGAZINES,0.0,0
671904,2014-01-14,11,MEATS,697.224,0
671905,2014-01-14,11,PERSONAL CARE,246.0,0
671906,2014-01-14,11,PET SUPPLIES,0.0,0
671907,2014-01-14,11,PLAYERS AND ELECTRONICS,11.0,0
671908,2014-01-14,11,POULTRY,545.781,0
671909,2014-01-14,11,PREPARED FOODS,34.0,0
671910,2014-01-14,11,PRODUCE,1545.7246,0
671911,2014-01-14,11,SCHOOL AND OFFICE SUPPLIES,4.0,0
671912,2014-01-14,11,SEAFOOD,9.0,0
673662,2014-01-15,11,AUTOMOTIVE,7.0,0
673663,2014-01-15,11,BABY CARE,0.0,0
673664,2014-01-15,11,BEAUTY,1.0,0
673665,2014-01-15,11,BEVERAGES,3143.0,0
673666,2014-01-15,11,BOOKS,0.0,0
673667,2014-01-15,11,BREAD/BAKERY,486.0,0
673668,2014-01-15,11,CELEBRATION,18.0,0
673669,2014-01-15,11,CLEANING,1443.0,0
673670,2014-01-15,11,DAIRY,405.0,0
673671,2014-01-15,11,DELI,251.0,0
673672,2014-01-15,11,EGGS,73.0,0
673673,2014-01-15,11,FROZEN FOODS,129.448,0
673674,2014-01-15,11,GROCERY I,3988.926,0
673675,2014-01-15,11,GROCERY II,7.0,0
673676,2014-01-15,11,HARDWARE,1.0,0
673677,2014-01-15,11,HOME AND KITCHEN I,20.0,0
673678,2014-01-15,11,HOME AND KITCHEN II,7.0,0
673679,2014-01-15,11,HOME APPLIANCES,1.0,0
673680,2014-01-15,11,HOME CARE,468.0,0
673681,2014-01-15,11,LADIESWEAR,13.0,0
673682,2014-01-15,11,LAWN AND GARDEN,3.0,0
673683,2014-01-15,11,LINGERIE,11.0,0
673684,2014-01-15,11,"LIQUOR,WINE,BEER",17.0,0
673685,2014-01-15,11,MAGAZINES,0.0,0
673686,2014-01-15,11,MEATS,609.404,0
673687,2014-01-15,11,PERSONAL CARE,203.0,0
673688,2014-01-15,11,PET SUPPLIES,1.0,0
673689,2014-01-15,11,PLAYERS AND ELECTRONICS,15.0,0
673690,2014-01-15,11,POULTRY,612.102,0
673691,2014-01-15,11,PREPARED FOODS,15.0,0
673692,2014-01-15,11,PRODUCE,837.557,0
673693,2014-01-15,11,SCHOOL AND OFFICE SUPPLIES,4.0,0
673694,2014-01-15,11,SEAFOOD,13.0,0
675444,2014-01-16,11,AUTOMOTIVE,0.0,0
675445,2014-01-16,11,BABY CARE,0.0,0
675446,2014-01-16,11,BEAUTY,2.0,0
675447,2014-01-16,11,BEVERAGES,3739.0,0
675448,2014-01-16,11,BOOKS,0.0,0
675449,2014-01-16,11,BREAD/BAKERY,796.0,0
675450,2014-01-16,11,CELEBRATION,13.0,0
675451,2014-01-16,11,CLEANING,1587.0,0
675452,2014-01-16,11,DAIRY,432.0,0
675453,2014-01-16,11,DELI,382.6368,0
675454,2014-01-16,11,EGGS,98.0,0
675455,2014-01-16,11,FROZEN FOODS,112.0,0
675456,2014-01-16,11,GROCERY I,4735.521,0
675457,2014-01-16,11,GROCERY II,11.0,0
675458,2014-01-16,11,HARDWARE,1.0,0
675459,2014-01-16,11,HOME AND KITCHEN I,18.0,0
675460,2014-01-16,11,HOME AND KITCHEN II,6.0,0
675461,2014-01-16,11,HOME APPLIANCES,0.0,0
675462,2014-01-16,11,HOME CARE,521.0,0
675463,2014-01-16,11,LADIESWEAR,10.0,0
675464,2014-01-16,11,LAWN AND GARDEN,1.0,0
675465,2014-01-16,11,LINGERIE,9.0,0
675466,2014-01-16,11,"LIQUOR,WINE,BEER",38.0,0
675467,2014-01-16,11,MAGAZINES,0.0,0
675468,2014-01-16,11,MEATS,844.74457,0
