date,family,total_sales,zscore,is_anomaly
2014-10-02,POULTRY,1006.125,2.2055692932184234,True
2014-10-03,CELEBRATION,38.0,2.4510393131461545,True
2014-10-04,CLEANING,3360.0,2.4926258810954436,True
2014-10-04,HOME CARE,1034.0,2.4354668105152886,True
2014-10-04,LADIESWEAR,32.0,2.6529925168750914,True
2014-10-04,LINGERIE,29.0,2.6043082653055434,True
2014-10-04,MEATS,1000.87195,2.4880933173412703,True
2014-10-05,AUTOMOTIVE,17.0,2.430076988704818,True
2014-10-05,BEAUTY,15.0,2.8933906844069397,True
2014-10-05,BEVERAGES,6736.0,2.405687235543449,True
2014-10-05,BREAD/BAKERY,871.0,2.0191753199565974,True
2014-10-05,CELEBRATION,35.0,2.187123828800487,True
2014-10-05,CLEANING,3783.0,3.2372728461807476,True
2014-10-05,DELI,734.814,2.163679958193367,True
2014-10-05,GROCERY I,10859.905,2.0710804954150377,True
2014-10-05,HOME APPLIANCES,2.0,2.247771645790746,True
2014-10-05,HOME CARE,1181.0,2.943626973769698,True
2014-10-05,MEATS,1020.612,2.617250470735148,True
2014-10-05,PERSONAL CARE,769.0,2.3780113771432685,True
2014-10-05,SEAFOOD,33.0,3.987276013455571,True
2014-10-06,HOME APPLIANCES,2.0,2.247771645790746,True
2014-10-07,LADIESWEAR,29.0,2.323496285706299,True
2014-10-10,CELEBRATION,33.0,2.011180172570042,True
2014-10-11,CELEBRATION,45.0,3.066842109952712,True
2014-10-12,HARDWARE,3.0,2.086055697144598,True
2014-10-15,EGGS,469.0,2.415739856322963,True
2014-10-16,EGGS,440.0,2.190830083980913,True
2014-10-18,CELEBRATION,35.0,2.187123828800487,True
2014-10-19,CELEBRATION,33.0,2.011180172570042,True
2014-10-23,HOME AND KITCHEN I,88.0,2.528699895351009,True
2014-10-24,HARDWARE,3.0,2.086055697144598,True
2014-10-25,LADIESWEAR,30.0,2.433328362762563,True
2014-10-26,HOME APPLIANCES,2.0,2.247771645790746,True
2014-11-01,CLEANING,3118.0,2.0666103596991228,True
2014-11-01,EGGS,439.0,2.1830745745898077,True
2014-11-01,HOME CARE,965.0,2.196942652253015,True
2014-11-01,PERSONAL CARE,770.0,2.384320669826713,True
2014-11-01,POULTRY,1028.042,2.3032055455696563,True
2014-11-02,CELEBRATION,34.0,2.0991520006852644,True
2014-11-02,HARDWARE,3.0,2.086055697144598,True
2014-11-02,HOME APPLIANCES,2.0,2.247771645790746,True
2014-11-03,CLEANING,3515.0,2.7654870621550702,True
2014-11-03,DELI,714.29,2.017865139461428,True
2014-11-03,HARDWARE,5.0,3.924798326818245,True
2014-11-04,EGGS,417.0,2.0124533679854943,True
2014-11-07,HOME AND KITCHEN I,116.0,3.626713132901343,True
2014-11-08,CELEBRATION,34.0,2.0991520006852644,True
2014-11-08,HOME AND KITCHEN I,76.0,2.0581227935437227,True
2014-11-09,CLEANING,3242.0,2.2848993045468244,True
2014-11-09,HOME CARE,997.0,2.307562551736968,True
2014-11-09,LADIESWEAR,31.0,2.5431604398188274,True
2014-11-09,PERSONAL CARE,717.0,2.0499281576041373,True
2014-11-10,LADIESWEAR,27.0,2.1038321315937707,True
2014-11-13,MEATS,309.474,-2.035653637927979,True
2014-11-17,MEATS,66.133,-3.6278092233504897,True
2014-11-18,MEATS,275.265,-2.259479669799791,True
2014-11-19,HARDWARE,3.0,2.086055697144598,True
2014-11-20,HARDWARE,3.0,2.086055697144598,True
2014-11-23,LADIESWEAR,28.0,2.213664208650035,True
2014-11-24,MEATS,84.651,-3.5066478196788773,True
2014-11-25,MEATS,241.233,-2.4821476085487024,True
2014-11-27,MEATS,209.44101,-2.6901593881098806,True
2014-11-30,LADIESWEAR,34.0,2.8726566709876193,True
2014-11-30,POULTRY,1066.657,2.4752283536429727,True
2014-12-01,HARDWARE,3.0,2.086055697144598,True
2014-12-03,EGGS,529.0,2.881070419789273,True
2014-12-03,HOME AND KITCHEN I,96.0,2.842417963222533,True
2014-12-03,POULTRY,1110.1481,2.668973301155531,True
2014-12-04,EGGS,519.0,2.8035153258782213,True
2014-12-04,GROCERY I,11945.278,2.593707331048701,True
2014-12-04,GROCERY II,68.0,3.7508652144639676,True
2014-12-04,POULTRY,1432.03,4.102898674869746,True
2014-12-06,AUTOMOTIVE,18.0,2.6657785005685963,True
2014-12-06,LADIESWEAR,30.0,2.433328362762563,True
2014-12-07,BEAUTY,15.0,2.8933906844069397,True
2014-12-07,CLEANING,3236.0,2.274336936247742,True
2014-12-07,DAIRY,979.0,2.0120191718930527,True
2014-12-07,HOME CARE,985.0,2.2660800894304858,True
2014-12-08,FROZEN FOODS,578.0,4.220150002647325,True
2014-12-09,POULTRY,1092.4509,2.5901354910031262,True
2014-12-14,LADIESWEAR,27.0,2.1038321315937707,True
2014-12-16,HOME AND KITCHEN I,80.0,2.214981827479485,True
2014-12-17,GROCERY II,65.0,3.528230030317153,True
2014-12-17,LADIESWEAR,28.0,2.213664208650035,True
2014-12-18,POULTRY,996.468,2.162549113040668,True
2014-12-19,FROZEN FOODS,396.59,2.61094326642773,True
2014-12-19,HARDWARE,3.0,2.086055697144598,True
2014-12-19,HOME APPLIANCES,2.0,2.247771645790746,True
2014-12-20,FROZEN FOODS,633.533,4.712758335608479,True
2014-12-20,HOME AND KITCHEN I,86.0,2.4502703783831277,True
2014-12-20,LADIESWEAR,44.0,3.9709774415502603,True
2014-12-21,FROZEN FOODS,1125.485,9.076643856234146,True
2014-12-22,AUTOMOTIVE,18.0,2.6657785005685963,True
2014-12-22,BREAD/BAKERY,937.0,2.522504141723606,True
2014-12-22,FROZEN FOODS,1489.491,12.305577802677838,True
2014-12-23,CELEBRATION,42.0,2.8029266256070446,True
2014-12-23,FROZEN FOODS,1326.683,10.861381064292745,True
2014-12-23,GROCERY I,17818.365,5.421705516199069,True
2014-12-24,FROZEN FOODS,795.749,6.15170370754276,True
2014-12-24,HOME AND KITCHEN I,121.0,3.8227869253210454,True
2014-12-24,"LIQUOR,WINE,BEER",472.0,7.047457329813759,True
2014-12-24,PLAYERS AND ELECTRONICS,29.0,2.438945081159623,True
2014-12-24,POULTRY,1816.075,5.813749363113092,True
2014-12-26,BEAUTY,14.0,2.610945034152387,True
2014-12-26,CELEBRATION,37.0,2.363067485030932,True
2014-12-26,GROCERY II,73.0,4.121923854708658,True
2014-12-26,HOME APPLIANCES,3.0,3.658072484654984,True
2014-12-27,CELEBRATION,58.0,4.210475875450604,True
2014-12-27,FROZEN FOODS,348.885,2.1877736101168552,True
2014-12-27,GROCERY II,75.0,4.270347310806534,True
2014-12-27,HOME APPLIANCES,2.0,2.247771645790746,True
2014-12-28,GROCERY II,139.0,9.019897905938576,True
2014-12-28,HARDWARE,4.0,3.0054270119814217,True
2014-12-28,LADIESWEAR,32.0,2.6529925168750914,True
2014-12-29,FROZEN FOODS,358.44,2.2725317290991507,True
2014-12-30,GROCERY II,89.0,5.309311503491669,True
2014-12-30,HOME AND KITCHEN I,84.0,2.371840861415247,True
2014-12-31,CELEBRATION,37.0,2.363067485030932,True
2014-12-31,GROCERY II,96.0,5.828793599834236,True
2014-12-31,HOME AND KITCHEN I,144.0,4.724726370451677,True
2014-12-31,"LIQUOR,WINE,BEER",268.0,3.6866449490152067,True
2014-12-31,POULTRY,1118.211,2.704892055505248,True
2015-01-01,BEVERAGES,0.0,-2.8379899049683135,True
2015-01-01,BREAD/BAKERY,0.0,-4.623239888514075,True
2015-01-01,CLEANING,0.0,-3.422300366390662,True
2015-01-01,DAIRY,0.0,-2.2138495983606137,True
2015-01-01,DELI,0.0,-3.056879884512293,True
2015-01-01,GROCERY I,0.0,-3.1581612357061584,True
2015-01-01,MEATS,0.0,-4.060510762880397,True
2015-01-01,PERSONAL CARE,0.0,-2.4738346964258007,True
2015-01-01,POULTRY,0.0,-2.2765347537261706,True
2015-01-02,BREAD/BAKERY,1022.0,3.170730654605359,True
2015-01-02,CLEANING,3179.0,2.17399443740646,True
2015-01-02,DELI,764.39,2.373805619800063,True
2015-01-02,EGGS,459.0,2.3381847624119114,True
2015-01-03,CLEANING,3321.0,2.4239704871514083,True
2015-01-03,DELI,723.006,2.0797888365997825,True
2015-01-04,CLEANING,3523.0,2.77957021988718,True
2015-01-04,EGGS,559.0,3.1137357015224283,True
2015-01-04,PERSONAL CARE,806.0,2.6114552064307266,True
2015-01-04,SEAFOOD,21.0,2.0487956766439903,True
2015-01-06,SEAFOOD,25.0,2.694955788914517,True
2015-01-09,HOME APPLIANCES,2.0,2.247771645790746,True
2015-01-11,DELI,728.959,2.122082522816467,True
2015-01-11,SEAFOOD,24.0,2.5334157608468857,True
2015-01-19,LAWN AND GARDEN,10.0,2.698880802445376,True
2015-01-22,MEATS,291.03,-2.156330867073634,True
2015-01-24,HOME AND KITCHEN I,122.0,3.8620016838049858,True
2015-01-25,EGGS,467.0,2.4002288375407526,True
2015-01-27,HARDWARE,4.0,3.0054270119814217,True
2015-02-01,BREAD/BAKERY,922.0,2.4081112276856493,True
2015-02-01,CLEANING,3819.0,3.300647055975242,True
2015-02-01,DAIRY,980.0,2.0163356874908605,True
2015-02-01,DELI,856.88,3.0309101113473753,True
2015-02-01,PERSONAL CARE,768.0,2.3717020844598236,True
2015-02-01,POULTRY,1033.088,2.3256845586355106,True
2015-02-03,HOME APPLIANCES,2.0,2.247771645790746,True
2015-02-06,HOME APPLIANCES,2.0,2.247771645790746,True
2015-02-08,CLEANING,3613.0,2.938005744373415,True
2015-02-08,SEAFOOD,23.0,2.371875732779254,True
2015-02-10,AUTOMOTIVE,16.0,2.1943754768410404,True
2015-02-11,HOME AND KITCHEN I,106.0,3.234565548061938,True
2015-02-14,HOME AND KITCHEN I,143.0,4.685511611967736,True
2015-02-17,HARDWARE,3.0,2.086055697144598,True
2015-02-21,AUTOMOTIVE,16.0,2.1943754768410404,True
2015-02-28,HOME AND KITCHEN II,43.0,2.127200857431856,True
2015-03-01,BREAD/BAKERY,921.0,2.4004850334164525,True
2015-03-01,CLEANING,3623.0,2.955609691538552,True
2015-03-01,DELI,765.656,2.3828000439140093,True
2015-03-01,GROCERY I,10889.762,2.0854571838267764,True
2015-03-01,HOME AND KITCHEN II,59.0,3.2967815104804004,True
2015-03-01,LINGERIE,31.0,2.893609041635537,True
2015-03-01,PERSONAL CARE,741.0,2.201351182006813,True
2015-03-03,SEAFOOD,22.0,2.210335704711622,True
2015-03-04,HOME APPLIANCES,2.0,2.247771645790746,True
2015-03-05,HOME APPLIANCES,2.0,2.247771645790746,True
2015-03-06,HARDWARE,3.0,2.086055697144598,True
2015-03-08,HOME AND KITCHEN II,59.0,3.2967815104804004,True
2015-03-09,HARDWARE,3.0,2.086055697144598,True
2015-03-12,HOME AND KITCHEN II,43.0,2.127200857431856,True
2015-03-15,HOME AND KITCHEN II,52.0,2.785089974771662,True
2015-03-15,LINGERIE,30.0,2.74895865347054,True
2015-03-23,LINGERIE,27.0,2.31500748897555,True
2015-03-27,HOME APPLIANCES,2.0,2.247771645790746,True
2015-04-01,HOME APPLIANCES,2.0,2.247771645790746,True
2015-04-02,HOME AND KITCHEN I,80.0,2.214981827479485,True
2015-04-02,SEAFOOD,21.0,2.0487956766439903,True
2015-04-04,CLEANING,3634.0,2.974974033420203,True
2015-04-04,DELI,711.959,2.0013043159151334,True
2015-04-05,BREAD/BAKERY,1070.0,3.53678797952682,True
2015-04-05,CLEANING,3348.0,2.4715011444972785,True
2015-04-05,DELI,773.679,2.4398002529710325,True
2015-04-05,HOME APPLIANCES,2.0,2.247771645790746,True
2015-04-05,PERSONAL CARE,744.0,2.220279060057148,True
2015-04-07,SEAFOOD,22.0,2.210335704711622,True
2015-04-09,HOME APPLIANCES,3.0,3.658072484654984,True
2015-04-10,HOME APPLIANCES,2.0,2.247771645790746,True
2015-04-11,HARDWARE,3.0,2.086055697144598,True
2015-04-11,HOME AND KITCHEN II,43.0,2.127200857431856,True
2015-04-12,HOME AND KITCHEN II,42.0,2.0541020666163217,True
2015-04-15,HOME APPLIANCES,2.0,2.247771645790746,True
2015-04-19,AUTOMOTIVE,17.0,2.430076988704818,True
2015-04-19,LINGERIE,25.0,2.025706712645557,True
2015-04-20,AUTOMOTIVE,18.0,2.6657785005685963,True
2015-04-23,HOME APPLIANCES,3.0,3.658072484654984,True
2015-04-26,HOME APPLIANCES,2.0,2.247771645790746,True
2015-05-02,BREAD/BAKERY,952.0,2.6368970557615623,True
2015-05-02,CLEANING,3500.0,2.7390811414073646,True
2015-05-02,DELI,749.711,2.2695171904409652,True
2015-05-02,GROCERY I,10966.786,2.1225456404106855,True
2015-05-02,HOME APPLIANCES,2.0,2.247771645790746,True
2015-05-02,"LIQUOR,WINE,BEER",181.0,2.253357316027589,True
2015-05-02,SEAFOOD,24.0,2.5334157608468857,True
2015-05-03,BREAD/BAKERY,1092.0,3.7045642534491563,True
2015-05-03,CLEANING,3627.0,2.9626512704046073,True
2015-05-03,DAIRY,1028.0,2.2235284361856262,True
2015-05-03,DELI,938.613,3.611590416327768,True
2015-05-03,GROCERY I,11937.183,2.5898094413513766,True
2015-05-03,MEATS,1059.606,2.872384274319277,True
2015-05-03,PERSONAL CARE,745.0,2.2265883527405923,True
2015-05-07,BREAD/BAKERY,869.0,2.003922931418203,True
2015-05-10,SEAFOOD,28.0,3.1795758731174124,True
2015-05-12,HOME APPLIANCES,2.0,2.247771645790746,True
2015-05-17,SEAFOOD,22.0,2.210335704711622,True
2015-05-20,HOME AND KITCHEN I,80.0,2.214981827479485,True
2015-05-21,LINGERIE,28.0,2.459657877140547,True
2015-05-30,LINGERIE,35.0,3.4722105942955235,True
2015-05-31,BREAD/BAKERY,915.0,2.35472786780127,True
2015-05-31,CLEANING,3387.0,2.540156538441314,True
2015-05-31,DAIRY,1019.0,2.1846797958053576,True
2015-05-31,DELI,880.0,3.1951684727331884,True
2015-05-31,GROCERY I,10997.904,2.1375295232521125,True
2015-05-31,HOME AND KITCHEN II,43.0,2.127200857431856,True
2015-05-31,PERSONAL CARE,726.0,2.106711791755141,True
2015-06-01,SEAFOOD,21.0,2.0487956766439903,True
2015-06-02,BABY CARE,2.0,3.151243012890976,True
2015-06-02,HARDWARE,3.0,2.086055697144598,True
2015-06-06,CELEBRATION,37.0,2.363067485030932,True
2015-06-07,CLEANING,3473.0,2.691550484061494,True
2015-06-07,HOME AND KITCHEN II,57.0,3.1505839288493322,True
2015-06-07,PERSONAL CARE,776.0,2.422176425927382,True
2015-06-08,BABY CARE,2.0,3.151243012890976,True
2015-06-09,HOME AND KITCHEN I,100.0,2.9992769971582947,True
2015-06-09,PET SUPPLIES,6.0,3.2851880634983788,True
2015-06-11,LINGERIE,25.0,2.025706712645557,True
2015-06-12,GROCERY II,46.0,2.118207197387328,True
2015-06-12,LADIESWEAR,41.0,3.641481210381468,True
2015-06-14,HOME AND KITCHEN II,49.0,2.56579360232506,True
2015-06-15,EGGS,428.0,2.097763971287651,True
2015-06-18,"LIQUOR,WINE,BEER",1027.0,16.190843954045114,True
2015-06-19,LADIESWEAR,27.0,2.1038321315937707,True
2015-06-20,"LIQUOR,WINE,BEER",248.0,3.357153539132996,True
2015-06-22,HOME AND KITCHEN I,78.0,2.136552310511604,True
2015-06-29,PET SUPPLIES,9.0,5.260288634341388,True
2015-06-30,LADIESWEAR,31.0,2.5431604398188274,True
2015-06-30,LINGERIE,32.0,3.0382594298005334,True
2015-07-01,MEATS,928.264,2.013026833934946,True
2015-07-02,MEATS,1157.561,3.513293945809334,True
2015-07-04,HOME AND KITCHEN I,103.0,3.1169212726101163,True
2015-07-04,SEAFOOD,23.0,2.371875732779254,True
2015-07-11,"LIQUOR,WINE,BEER",217.0,2.846441853815569,True
2015-07-16,GROCERY II,47.0,2.1924189254362663,True
2015-07-19,LAWN AND GARDEN,11.0,3.0216043181251324,True
2015-07-24,GROCERY II,48.0,2.2666306534852043,True
2015-07-24,PET SUPPLIES,5.0,2.626821206550709,True
2015-07-25,CELEBRATION,35.0,2.187123828800487,True
2015-07-26,PET SUPPLIES,6.0,3.2851880634983788,True
2015-07-27,SEAFOOD,27.0,3.0180358450497806,True
2015-07-28,LINGERIE,25.0,2.025706712645557,True
2015-07-28,PET SUPPLIES,5.0,2.626821206550709,True
2015-07-31,HARDWARE,4.0,3.0054270119814217,True
2015-08-01,HOME AND KITCHEN I,75.0,2.0189080350597823,True
2015-08-01,LINGERIE,42.0,4.4847633114505,True
2015-08-02,HOME CARE,940.0,2.1105208557811768,True
2015-08-02,LINGERIE,25.0,2.025706712645557,True
2015-08-02,PERSONAL CARE,730.0,2.13194896248892,True
2015-08-03,LINGERIE,29.0,2.6043082653055434,True
2015-08-04,BEAUTY,14.0,2.610945034152387,True
2015-08-06,MEATS,995.514,2.453036791647226,True
2015-08-08,HOME AND KITCHEN I,115.0,3.5874983744174025,True
2015-08-08,LAWN AND GARDEN,8.0,2.0534337710858623,True
2015-08-08,LINGERIE,29.0,2.6043082653055434,True
2015-08-09,HOME APPLIANCES,2.0,2.247771645790746,True
2015-08-11,HARDWARE,4.0,3.0054270119814217,True
2015-08-15,CELEBRATION,53.0,3.770616734874492,True
2015-08-18,HOME APPLIANCES,2.0,2.247771645790746,True
2015-08-22,CELEBRATION,33.0,2.011180172570042,True
2015-08-22,HARDWARE,3.0,2.086055697144598,True
2015-08-22,HOME APPLIANCES,2.0,2.247771645790746,True
2015-08-23,SCHOOL AND OFFICE SUPPLIES,25.0,2.05929879885988,True
2015-08-24,HOME AND KITCHEN II,43.0,2.127200857431856,True
2015-08-24,HOME APPLIANCES,2.0,2.247771645790746,True
2015-08-25,AUTOMOTIVE,16.0,2.1943754768410404,True
2015-08-27,HARDWARE,3.0,2.086055697144598,True
2015-08-27,HOME APPLIANCES,3.0,3.658072484654984,True
2015-08-29,SCHOOL AND OFFICE SUPPLIES,28.0,2.352961190025943,True
2015-08-30,LADIESWEAR,36.0,3.0923208251001477,True
2015-08-30,PREPARED FOODS,124.589005,2.019227785860956,True
2015-08-31,LADIESWEAR,57.0,5.398794443281694,True
2015-08-31,SCHOOL AND OFFICE SUPPLIES,36.0,3.1360608998021116,True
2015-09-01,SCHOOL AND OFFICE SUPPLIES,48.0,4.310710464466363,True
2015-09-02,SCHOOL AND OFFICE SUPPLIES,68.0,6.268459738906784,True
2015-09-03,MEATS,1013.443,2.5703444278081693,True
2015-09-03,SCHOOL AND OFFICE SUPPLIES,37.0,3.2339483635241324,True
2015-09-04,HARDWARE,4.0,3.0054270119814217,True
2015-09-05,CELEBRATION,34.0,2.0991520006852644,True
2015-09-05,SCHOOL AND OFFICE SUPPLIES,37.0,3.2339483635241324,True
2015-09-06,BEAUTY,14.0,2.610945034152387,True
2015-09-06,BEVERAGES,7117.0,2.702278831525483,True
2015-09-06,BREAD/BAKERY,978.0,2.835178106760687,True
2015-09-06,CLEANING,3337.0,2.4521368026156276,True
2015-09-06,DELI,797.201,2.606914663720042,True
2015-09-06,HOME AND KITCHEN II,50.0,2.638892393140594,True
2015-09-06,HOME CARE,934.0,2.0897796246279357,True
2015-09-06,LADIESWEAR,28.0,2.213664208650035,True
2015-09-06,LINGERIE,32.0,3.0382594298005334,True
2015-09-06,PERSONAL CARE,926.0,3.3685703284441053,True
2015-09-06,PLAYERS AND ELECTRONICS,27.0,2.209262522347812,True
2015-09-06,SCHOOL AND OFFICE SUPPLIES,42.0,3.7233856821342375,True
2015-09-07,SCHOOL AND OFFICE SUPPLIES,73.0,6.757897057516889,True
2015-09-08,SCHOOL AND OFFICE SUPPLIES,31.0,2.6466235811920065,True
2015-09-09,HOME APPLIANCES,2.0,2.247771645790746,True
2015-09-09,SCHOOL AND OFFICE SUPPLIES,27.0,2.255073726303922,True
2015-09-10,HARDWARE,3.0,2.086055697144598,True
2015-09-12,BABY CARE,2.0,3.151243012890976,True
2015-09-12,SCHOOL AND OFFICE SUPPLIES,28.0,2.352961190025943,True
2015-09-13,BEVERAGES,6268.0,2.0413699995340213,True
2015-09-13,BREAD/BAKERY,899.0,2.232708759494116,True
2015-09-13,SCHOOL AND OFFICE SUPPLIES,48.0,4.310710464466363,True
2015-09-14,BABY CARE,3.0,4.891142433778977,True
2015-09-19,BABY CARE,2.0,3.151243012890976,True
2015-09-19,SEAFOOD,26.0,2.856495816982149,True
2015-09-20,BREAD/BAKERY,882.0,2.1030634569177655,True
2015-09-20,HOME APPLIANCES,2.0,2.247771645790746,True
2015-09-20,LADIESWEAR,30.0,2.433328362762563,True
2015-09-22,HARDWARE,4.0,3.0054270119814217,True
2015-09-22,LINGERIE,33.0,3.1829098179655304,True
2015-09-25,HOME AND KITCHEN I,88.0,2.528699895351009,True
2015-09-26,CELEBRATION,35.0,2.187123828800487,True
2015-09-27,LINGERIE,27.0,2.31500748897555,True
2015-10-01,MAGAZINES,7.0,2.2465000739812,True
2015-10-01,MEATS,1013.808,2.5727325859429646,True
2015-10-01,PLAYERS AND ELECTRONICS,36.0,3.2428340370009616,True
2015-10-02,LINGERIE,29.0,2.6043082653055434,True
2015-10-03,BEVERAGES,6987.0,2.601079599300642,True
2015-10-03,CELEBRATION,41.0,2.714954797491822,True
2015-10-03,CLEANING,3816.0,3.2953658718257004,True
2015-10-03,GROCERY I,12439.932,2.8318922267053415,True
2015-10-03,HOME CARE,963.0,2.190028908535268,True
2015-10-03,PERSONAL CARE,898.0,3.1919101333076503,True
2015-10-04,AUTOMOTIVE,17.0,2.430076988704818,True
2015-10-04,BEVERAGES,7316.0,2.8571915023927397,True
2015-10-04,CLEANING,3806.0,3.2777619246605636,True
2015-10-04,DAIRY,1059.0,2.3573404197176626,True
2015-10-04,DELI,949.672,3.6901601922172875,True
2015-10-04,GROCERY I,13554.075,3.368372340485026,True
2015-10-04,HOME CARE,1073.0,2.5702848130113565,True
2015-10-04,LINGERIE,26.0,2.1703571008105533,True
2015-10-04,MAGAZINES,8.0,2.6526742338034395,True
2015-10-04,PERSONAL CARE,1002.0,3.848076572385912,True
2015-10-04,PLAYERS AND ELECTRONICS,29.0,2.438945081159623,True
2015-10-05,HOME AND KITCHEN II,77.0,4.612559745160013,True
2015-10-07,HOME AND KITCHEN II,74.0,4.3932633727134105,True
2015-10-08,HOME APPLIANCES,2.0,2.247771645790746,True
2015-10-09,CELEBRATION,42.0,2.8029266256070446,True
2015-10-09,PREPARED FOODS,136.705,2.3702356538443516,True
2015-10-11,AUTOMOTIVE,20.0,3.1371815242961523,True
2015-10-11,BEVERAGES,6771.0,2.432933182680906,True
2015-10-11,BREAD/BAKERY,912.0,2.3318492849936785,True
2015-10-11,HOME APPLIANCES,4.0,5.068373323519222,True
2015-10-15,MEATS,1053.5021,2.8324470731166,True
2015-10-17,CELEBRATION,52.0,3.6826449067592697,True
2015-10-17,HOME AND KITCHEN II,47.0,2.4195960206939917,True
2015-10-17,MAGAZINES,10.0,3.465022553447919,True
2015-10-18,BREAD/BAKERY,989.0,2.919066243721855,True
2015-10-18,MAGAZINES,7.0,2.2465000739812,True
2015-10-19,MAGAZINES,7.0,2.2465000739812,True
2015-10-20,HOME AND KITCHEN II,44.0,2.2002996482473898,True
2015-10-24,MAGAZINES,11.0,3.871196713270159,True
2015-10-24,SEAFOOD,28.0,3.1795758731174124,True
2015-10-25,MAGAZINES,11.0,3.871196713270159,True
2015-10-25,SEAFOOD,26.0,2.856495816982149,True
2015-10-31,MAGAZINES,8.0,2.6526742338034395,True
2015-10-31,PREPARED FOODS,139.316,2.445877938551851,True
2015-11-01,AUTOMOTIVE,16.0,2.1943754768410404,True
2015-11-01,BEAUTY,12.0,2.046053733643282,True
2015-11-01,PERSONAL CARE,763.0,2.3401556210425993,True
2015-11-01,PET SUPPLIES,5.0,2.626821206550709,True
2015-11-01,PREPARED FOODS,148.27,2.705280855928701,True
2015-11-02,MAGAZINES,7.0,2.2465000739812,True
2015-11-03,PERSONAL CARE,735.0,2.1634954259061443,True
2015-11-03,PRODUCE,2463.394,2.227444160641657,True
2015-11-05,HARDWARE,12.0,10.36039753067601,True
2015-11-07,HOME AND KITCHEN I,83.0,2.3326261029313065,True
2015-11-07,MAGAZINES,7.0,2.2465000739812,True
2015-11-08,BEAUTY,14.0,2.610945034152387,True
2015-11-08,GROCERY I,11378.098,2.320599847598586,True
2015-11-08,PERSONAL CARE,729.0,2.125639669805475,True
2015-11-10,HARDWARE,3.0,2.086055697144598,True
2015-11-11,AUTOMOTIVE,17.0,2.430076988704818,True
2015-11-14,CELEBRATION,70.0,5.266137812833275,True
2015-11-15,AUTOMOTIVE,16.0,2.1943754768410404,True
2015-11-15,CELEBRATION,49.0,3.4187294224136022,True
2015-11-15,PREPARED FOODS,139.145,2.440923962801188,True
2015-11-18,HARDWARE,3.0,2.086055697144598,True
2015-11-18,PET SUPPLIES,5.0,2.626821206550709,True
2015-11-22,BEAUTY,13.0,2.3284993838978343,True
2015-11-23,PET SUPPLIES,5.0,2.626821206550709,True
2015-11-28,CELEBRATION,48.0,3.3307575942983796,True
2015-11-29,BEAUTY,13.0,2.3284993838978343,True
2015-11-29,BREAD/BAKERY,884.0,2.1183158454561597,True
2015-11-29,HARDWARE,3.0,2.086055697144598,True
2015-11-29,PREPARED FOODS,150.394,2.7668144494632583,True
2015-12-03,HOME AND KITCHEN II,52.0,2.785089974771662,True
2015-12-03,HOME APPLIANCES,2.0,2.247771645790746,True
2015-12-04,HOME AND KITCHEN II,51.0,2.711991183956128,True
2015-12-05,CELEBRATION,43.0,2.890898453722267,True
2015-12-05,HOME AND KITCHEN II,42.0,2.0541020666163217,True
2015-12-05,PERSONAL CARE,710.0,2.0057631088200236,True
2015-12-06,CLEANING,3147.0,2.117661806478021,True
2015-12-06,DAIRY,999.0,2.0983494838492054,True
2015-12-06,GROCERY I,11771.143,2.5098581621242224,True
2015-12-06,HOME CARE,944.0,2.124348343216671,True
2015-12-06,PERSONAL CARE,866.0,2.990012767437416,True
2015-12-07,GROCERY I,13530.654,3.3570947031037974,True
2015-12-07,POULTRY,1461.49,4.234137621544352,True
2015-12-09,HOME AND KITCHEN I,128.0,4.097290234708629,True
2015-12-10,HARDWARE,3.0,2.086055697144598,True
2015-12-11,GROCERY II,45.0,2.04399546933839,True
2015-12-12,BABY CARE,2.0,3.151243012890976,True
2015-12-13,HOME AND KITCHEN I,85.0,2.4110556198991873,True
2015-12-14,GROCERY I,12352.955,2.7900112196387297,True
2015-12-14,POULTRY,1222.323,3.168692096787888,True
2015-12-16,HARDWARE,3.0,2.086055697144598,True
2015-12-16,MAGAZINES,8.0,2.6526742338034395,True
2015-12-17,GROCERY I,10970.872,2.1245131237094212,True
2015-12-17,POULTRY,966.581,2.029407958958389,True
2015-12-18,FROZEN FOODS,383.188,2.4920601360665864,True
2015-12-18,GROCERY I,20891.557,6.901503346304194,True
2015-12-18,POULTRY,1154.434,2.8662589382409656,True
2015-12-19,CELEBRATION,41.0,2.714954797491822,True
2015-12-19,FROZEN FOODS,590.774,4.333462426705918,True
2015-12-19,GROCERY II,76.0,4.344559038855473,True
2015-12-19,MAGAZINES,12.0,4.277370873092399,True
2015-12-19,PLAYERS AND ELECTRONICS,41.0,3.8170404340304893,True
2015-12-20,FROZEN FOODS,755.87897,5.79803455562568,True
2015-12-20,MAGAZINES,13.0,4.683545032914638,True
2015-12-21,BABY CARE,2.0,3.151243012890976,True
2015-12-21,FROZEN FOODS,1047.89,8.388333417465835,True
2015-12-21,HARDWARE,4.0,3.0054270119814217,True
2015-12-21,HOME APPLIANCES,3.0,3.658072484654984,True
2015-12-22,FROZEN FOODS,1146.471,9.262801248694895,True
2015-12-22,GROCERY I,13739.143,3.4574859477122653,True
2015-12-23,FROZEN FOODS,1248.885,10.171269903582685,True
2015-12-23,"LIQUOR,WINE,BEER",179.0,2.220408175039368,True
2015-12-23,MAGAZINES,11.0,3.871196713270159,True
